Dates,Emerging Market Stocks,Foreign Developed Stocks,US Stocks - Growth (Large Cap),US Stocks - Growth (Small Cap),US Stocks - Value (Large Cap),US Stocks - Momentum,US Stocks - Size (Large Cap),US Stocks - Size (Small Cap),US Government Bonds - Long Term,US Government Bonds - Short Term,Municipal Bonds,TIPS,US Corporate Bonds - High Yield,US Corporate Bonds - Investment Grade,Emerging Market Bonds - USD,Global Aggregate Bonds ex-US,Gold
27/04/2004,-0.00552005,-0.001526497,0.001235478,-0.000952073,0.002801145,-0.002417793,0.00227459,-0.002542521,0.003942385,9.56E-05,-0.000594886,0.003531381,0.001355753,0.004743168,-0.006010994,-0.000128375,-0.001895999
28/04/2004,-0.01692085,-0.014604562,-0.014639174,-0.026055533,-0.014844057,-0.017969203,-0.013654635,-0.020900805,-0.00654484,-4.10E-06,-0.003034932,-0.008503978,0.00048264,-0.006082539,-0.014689867,-0.000170459,-0.010101468
29/04/2004,-0.029173016,-0.002420199,-0.004475499,-0.015172063,-0.007267713,-0.015241513,-0.007313436,-0.0198709,-0.002275411,-4.10E-06,-0.002774217,-0.005323704,-0.001213301,-0.004474752,-0.007821258,0.000275512,-0.015940546
30/04/2004,-0.018281937,-0.007651117,-0.009169919,-0.018551765,-0.007320919,-0.009073619,-0.005904166,-0.016291223,0.002401192,-4.10E-06,0.000514103,0.003568132,-0.000553188,0,0.005924692,0.000683453,0.006469853
01/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
02/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
03/05/2004,-0.002976375,0.001753744,0.01107256,0.01063199,0.010612241,0.008528355,0.009201334,0.013141026,-0.000384497,9.56E-05,0.000235311,0.001620663,-0.000303879,0.001299796,-0.009653445,-2.19E-06,-6.83E-06
04/05/2004,0.01646296,0.013379375,-0.003766962,0.010020134,0.000178159,0.004735186,0.001854059,0.005595429,-0.002884837,9.56E-05,-0.001168141,-0.00079285,-0.000388324,-0.003312198,0.000579115,0.00075094,0.007071676
05/05/2004,-0.004499373,0.00727019,0.00828571,0.006283787,0.00533853,0.003467006,0.001915161,0.004418394,-0.00229088,9.56E-05,-0.001133051,-0.000396249,-0.000301515,-0.001476379,0.000873479,-2.89E-06,0.003315853
06/05/2004,-0.015945201,-0.017350675,-0.004822614,-0.016924888,-0.010443182,-0.010041039,-0.006624958,-0.014600201,-0.000966609,-0.00010376,-0.00148642,-0.003573542,-0.002345503,-0.004528661,-0.019329928,-0.002841609,-0.012871434
07/05/2004,-0.011386921,-0.018804346,-0.00807902,-0.024735984,-0.023255402,-0.016033398,-0.013728326,-0.028471735,-0.012334701,-0.000402783,-0.007744018,-0.005478009,-0.00959784,-0.012999449,-0.020983805,-0.004281873,-0.017297153
08/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
09/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
10/05/2004,-0.047384472,-0.038519962,-0.007058366,-0.020565729,-0.015935648,-0.014541759,-0.010501308,-0.017730996,-0.000245207,0.000195323,-0.000494847,-0.000701023,-0.006182669,-0.007431464,-0.013964778,0.000444121,-0.015237923
11/05/2004,0.007161957,0.005843615,0.002550669,0.02519742,0.011354037,0.014125424,0.00787444,0.02179115,0.001959735,-4.10E-06,-0.001800045,0.004410232,-0.003267829,0.00199002,0.017798352,0.000427713,0.000659836
12/05/2004,0.015162008,0.007000727,0.002724874,0.0030712,0.009937229,-0.00289348,0.001996145,0.007597459,-0.001466327,9.56E-05,-0.001259512,0.00139687,0.000228791,0.000378739,-0.001487635,-0.001739356,0.018514155
13/05/2004,-0.011244149,-0.005789897,-0.003625696,-0.006295108,-0.002733883,0.000921399,-0.000683561,-0.013717619,-0.003060735,-4.10E-06,-0.002788657,0.002191879,-0.001510531,-0.005295715,0.000624081,-0.001141144,-0.01845267
14/05/2004,-0.018367878,-0.004057101,-0.002727358,-0.010444953,0.001826982,-0.003611678,-0.000580304,-0.003868334,0.005033715,9.56E-05,0.001164932,0.002485904,-0.001107182,0.006084202,0.014771603,0.001706081,0.00359173
15/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
16/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
17/05/2004,-0.033469224,-0.009702372,-0.008211705,-0.014016037,-0.010759354,-0.014278031,-0.010494146,-0.009523512,0.006475314,0.000195244,0.002724921,0.007537272,-0.000337345,0.004818366,0.004565927,0.002737805,0.017124644
18/05/2004,0.016166568,0.007290834,0.008645407,0.014215278,0.007743001,0.010234117,0.006850565,0.011295909,-0.001941178,-4.10E-06,-0.00022904,0.001672908,0.000491485,0.001410479,0.002756119,-0.001456004,-0.013716192
19/05/2004,0.042104711,0.027305175,-0.006569883,-0.005538372,-0.004940434,-0.000633008,-0.002405473,-0.007107347,-0.004621803,-0.00010375,-0.00156195,0.001867341,0.002159612,-0.003286481,-0.000991314,-0.0021315,0.008068361
20/05/2004,-0.012878068,-0.012240857,0.002021957,-0.001217344,0.00551703,-0.000703453,0.00048002,0.002045735,0.00500911,9.56E-05,0.002248662,0.004806084,0.000572895,0.005557784,-0.00718148,0.001046037,-0.003289825
21/05/2004,0.014319111,0.012765276,0.002746352,0.01132414,0.000913252,0.00650631,0.004019665,0.009369757,-0.002187724,-4.10E-06,0.000198413,-0.005466395,-2.82E-05,-0.000842647,0.002597977,0.000865835,0.015276437
22/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
23/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
24/05/2004,0.008881393,0.001764139,-0.00072648,0.013435776,0.006394172,0.002605381,0.001699161,0.012960413,0.00073084,9.56E-05,0.001071589,0.0036313,0.001263857,0.004031815,0.003660899,-0.001221012,-0.003380825
25/05/2004,-0.001613683,0.003100447,0.013347874,0.022438763,0.017970535,0.023365648,0.016107606,0.020871772,0.000364556,-4.10E-06,0.002537999,-0.001075199,0.000220518,0.001026935,0.006933673,0.001041076,0.012753586
26/05/2004,0.008640214,0.009029328,0.002525361,0.006816017,-0.000713907,0.006608848,0.001843668,0.006843901,0.0049908,9.55E-05,0.002552079,0.003818549,0.00055255,0.00447798,6.10E-05,0.001752388,0.001921686
27/05/2004,0.016134488,0.016540223,0.011342656,-0.000164797,0.005354591,0.005812483,0.005791662,0.000265221,0.005449896,-4.10E-06,0.002904425,0.003120359,0.000610443,0.004551441,0.003908621,0.002276172,0.010130472
28/05/2004,0.004268695,-0.001697123,-0.000891575,0.000164824,0.000355306,0.001573969,-0.000512458,0.001764743,-0.002770483,-0.00010373,0.000430402,-0.000971839,0.000300938,-0.001479875,-0.001064894,-0.001937791,-0.000896058
29/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
30/05/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
31/05/2004,-0.006193052,0.001474218,0,0,0,-4.10E-06,-8.20E-07,0,0,0.000195184,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
01/06/2004,0.000986116,-0.002280012,-0.002138856,0.013045356,-0.002306911,0.0062694,0.000466145,0.009516331,-0.004958748,-0.00010372,-0.002942425,0.001036289,-5.85E-05,-0.005312478,-0.00418259,-0.00172567,0.01003767
02/06/2004,-0.003752685,0.003347136,0.00428688,-0.005542343,0.006046731,0.002085776,0.00369674,-0.003316421,-0.001705244,-0.00010373,-0.000578725,-0.005089575,0.002405923,-0.002616335,0.003477761,-0.001325735,-0.005923246
03/06/2004,-0.022664581,-0.005922982,-0.00746295,-0.020161455,-0.010960944,-0.008195463,-0.007400747,-0.019264406,0.001585208,9.55E-05,0.000162235,-0.002558288,-0.001504597,0.002623198,-0.000940233,0.000340601,-0.011403564
04/06/2004,0.004809849,0.005835009,0.005731863,0.012713067,0.008758599,0.001759179,0.005267154,0.012500133,-0.004141475,-0.000203361,-0.000749894,-0.002367256,-0.000721079,-0.003551779,0.003556958,-0.000829952,-0.005258528
05/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
06/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
07/06/2004,0.028738134,0.018775485,0.014244449,0.017510571,0.016476657,0.015611757,0.016003907,0.018077478,0.001468409,0.000195204,-0.000316349,0.000890313,0.00023743,0.001313743,0.00779593,0.000613155,0.01364241
08/06/2004,-0.0004004,0.000637075,0.003336591,0,-0.000696127,-0.00047086,0.001624606,-0.000952964,-0.000244974,-0.00010373,-0.000159202,-0.004444694,0.001494613,9.38E-05,-0.001719918,0.001527463,-0.003182644
09/06/2004,-0.008771819,-0.010545709,-0.009802557,-0.023539152,-0.010117301,-0.012652151,-0.009425495,-0.018120129,-0.002932036,-0.00010374,-0.00119347,-0.002877298,0.000858168,-0.004403051,-0.003751297,-0.001602026,-0.014024927
10/06/2004,-0.007411993,0.00317189,0.00389239,0.001329024,0.006344067,0.003948097,0.00458742,0.00397374,0.001102897,-0.00010375,0.000113694,0.001094437,0.00103053,0.000564597,-0.003081179,-0.000378102,-0.004918295
11/06/2004,-0.017335493,-0.00691985,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,0.0001815,-0.001487365,-0.000266605
12/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
13/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
14/06/2004,-0.017952139,-0.008194457,-0.007040726,-0.022745688,-0.013307444,-0.009449897,-0.009584217,-0.019613333,-0.004895298,-0.00010376,-0.00172466,-0.004373939,0.000120641,-0.005077591,-0.009298225,-1.21E-05,0.000642773
15/06/2004,0.007219464,0.004652832,0.007619276,0.02038754,0.009049901,0.005279344,0.005991926,0.018210213,0.013284011,0.000294915,0.004622609,0.008585328,0.000424957,0.011341324,0.01072696,0.004251576,0.003628589
16/06/2004,-0.000654072,0.006477488,-0.000349753,0.007160234,0.000352057,0.00445496,0.001388437,0.001938674,-0.002185175,-4.10E-06,-0.000376489,-0.0006921,0.000703039,9.36E-05,0.001140502,-0.001526913,-0.003240983
17/06/2004,0.008596509,0.003276654,-0.00387662,-0.008100907,0.00087809,0.000985129,-0.00132637,-0.00254899,0.00279815,9.55E-05,0.001557963,0.001881248,6.52E-05,0.001962155,0.004188977,-0.000352415,0.002199529
18/06/2004,-0.004338845,0.004010823,0.00229709,0.003167026,0.001932192,-0.000915759,0.002622569,0.00343774,-0.002062788,-0.00010373,0.000194284,0.001483531,-0.003666077,-0.00121272,-2.16E-05,0.002490458,0.023303193
19/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
20/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
21/06/2004,0.004196677,0.001785944,-0.003875779,-0.003157027,-0.002804094,-0.004705288,-0.00415024,-0.00395384,0.001580617,0.000195184,0.000785199,0.001381479,0.000238818,0.00177452,0.004291416,0.000279086,0.00037282
22/06/2004,-0.003908998,-0.007609129,0.003539063,0.005000042,0.004571644,0.006275458,0.003658811,0.007761828,-0.001335882,9.55E-05,0.000176041,-0.001774567,0.001230859,-0.001397883,-0.000542718,-0.001286535,0.001258192
23/06/2004,0.00645593,0.002525728,0.00970336,0.019402484,0.006299027,0.010655076,0.008511377,0.015055819,0.001458951,-4.10E-06,0.000256045,0.000395696,0.002966151,-0.000653621,0.002792306,8.51E-05,-0.004681499
24/06/2004,0.018154769,0.014598532,-0.004020415,-0.005205188,0.000348138,-0.002307165,-0.002782576,-0.003623207,0.003883682,9.55E-05,0.002107945,0.000986909,-0.000521589,0.003268428,0.002605713,0.004127158,0.015479333
25/06/2004,0.007752432,-0.003236155,-0.007362168,0.012875417,-0.002086381,0.002145364,-0.005447556,0.011723545,0.00048373,-4.10E-06,0.000130187,-0.000591756,0.00031206,0.000745179,-0.005986127,-0.001469935,0.003743169
26/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
27/06/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
28/06/2004,-0.004922975,0.009450113,-0.001257199,-0.00161616,-0.00661752,-0.00324306,-0.000791746,-0.002057501,-0.007370656,-0.0001037,-0.001687599,-0.006907579,0.000284339,-0.006976664,-0.003837075,-0.002175458,0.006842484
29/06/2004,-0.000390678,-0.008254051,0.004964803,0.007606471,0.00317004,0.003355048,0.002538744,0.00833565,0.004747007,9.55E-05,0.000243763,0.003776413,0.000348092,0.00702568,0.002346394,6.39E-05,-0.024372941
30/06/2004,0.009251389,-0.000920392,0.002645077,0.003693636,0.005441684,0.010156339,0.004175407,0.005625037,0.006178934,0.000195105,0.003007837,0.008908747,0.001083596,0.001860203,0.004616151,0.002575232,0.003542865
01/07/2004,0.002332447,0.000266233,-0.011969152,-0.017600695,-0.008031333,-0.010928354,-0.01030564,-0.018221997,0.001968462,0.000294647,0.00154477,0.004822628,-0.000750801,0.004980529,0.003511196,0.000184449,-0.002533359
02/07/2004,-0.006580138,0.000266161,-0.004986932,-0.004886337,-0.001759625,-0.00412798,-0.003127463,0.003107356,0.008560273,-4.10E-06,0.007279639,0.009019765,0.001790986,0.006957955,0.011235916,0.003699652,0.007465307
03/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
04/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
05/07/2004,-0.001758527,-0.00605255,0,0,0,-4.10E-06,-8.20E-07,0,0,0.000195006,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-7.08E-06,0.00125024
06/07/2004,-0.000789162,-0.003919901,-0.008774421,-0.02127538,-0.00846387,-0.007303381,-0.008148949,-0.017899896,-0.001912949,-4.10E-06,0.000666102,-0.002623008,0.000435817,-0.002303292,0.000811577,0.000179534,-0.009423026
07/07/2004,0.005999052,0.004878083,0.002714355,-0.004181449,0.002667537,0.003086896,0.00214547,-0.001225857,0.000478862,0.000194966,0.001286814,-0.001948608,0.001327602,0.000830956,-0.001504395,0.000889475,0.013047669
08/07/2004,-0.010652371,0.001645222,-0.007749613,-0.018472614,-0.008511659,-0.009078931,-0.008186145,-0.018161465,0.000120242,-4.10E-06,0.001264281,0.000487864,0.000454772,0.000553213,-0.003280428,0.000420208,0.014255649
09/07/2004,0.00527842,0.00224639,0.003995048,0.006673868,0.003039873,0.001369268,0.003387661,0.006612042,0.001675013,-4.10E-06,0.000361426,-0.000877919,0.000223587,0.000368903,0.002235307,-6.29E-05,0.002830224
10/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
11/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
12/07/2004,0.001835706,0.001270622,-0.001806749,-0.006799135,0.002317874,-0.001921674,0.001410298,-0.005768892,0.001195602,0.000194926,0.000452375,-0.001171905,0.002565255,0.002027769,0.004653044,0.001127046,-0.000375834
13/07/2004,0.000502646,-0.004781976,0.002169151,-0.002908262,-0.001065829,0.001659484,0.000751285,0.001337645,-0.002148583,-4.10E-06,-0.001179134,-0.001466839,0.001848837,-0.001931883,0.001820612,-0.002536258,-0.013418914
14/07/2004,-0.008883749,-0.001177066,-0.003791381,-0.004118361,-0.000179292,0.000268778,-0.003256677,-0.005794614,-0.000478232,-4.10E-06,0.000122104,0,0.00077712,0.000461585,0.003368872,0.000408769,0.007226894
15/07/2004,-0.003977596,-0.008846311,-0.006532468,0.002067696,-0.006768624,0.000321461,-0.004303595,0.002242372,-0.000478461,-4.10E-06,-0.000943269,0.002056017,0.000961799,-0.00202754,0.002086491,0.000243028,-0.001616538
16/07/2004,0.008387722,0.008498371,-0.004569484,-0.016337627,0.001973622,-0.008300347,-0.004768931,-0.011186775,0.00969755,0.000194887,0.003347576,0.004885326,0.004195791,0.009693302,0.010685662,0.003453715,0.007806638
17/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
18/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
19/07/2004,0.003980264,-0.002541572,-0.002568038,-0.003147423,-0.001969735,-0.005883048,-0.000445386,-0.001266016,-0.000237046,9.54E-05,0.000692565,-0.000485967,0.001997428,0.000639426,0.001244259,-0.000204037,0.000116231
20/07/2004,-0.009804652,-0.004723677,0.011771914,0.021748181,0.009684026,0.005610331,0.007053098,0.019843211,-0.006523202,-0.000103561,-0.000929118,-0.007197907,0.00234015,-0.006852176,-0.005342583,-0.000551471,-0.015633753
21/07/2004,0.003833332,-0.003170159,-0.019997116,-0.034501886,-0.016163472,-0.019863046,-0.01325395,-0.031363056,-0.002149096,-4.10E-06,-0.002058228,0.001174965,0.000601527,-0.000183581,-0.007045995,-0.003919649,-0.003756831
22/07/2004,-0.009588002,-0.00824602,0.005752284,0.002312221,0.001625083,0.000925879,0.002724392,0.001650871,0.001195865,9.54E-05,0.00105588,0.00068539,-0.001153705,-0.002300537,0.001485693,0.002509005,-0.001888888
23/07/2004,-0.005018827,-0.010748525,-0.014942075,-0.017913754,-0.00612865,-0.009198763,-0.009691436,-0.014286389,0.002390039,-0.000103561,0.000757144,0.002249906,-0.002036821,0.004334732,0.001800231,9.62E-05,-0.015720218
24/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
25/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
26/07/2004,-0.006469641,-0.005684563,-0.001499796,-0.017157896,-0.000180787,-0.006338114,-0.001961909,-0.013097933,-0.003457352,9.54E-05,-5.98E-05,-0.003318606,-0.00140663,-0.000551512,-0.005117294,-0.000894264,-0.001922539
27/07/2004,0.002471026,-0.004113867,0.008439728,0.02701182,0.010158119,0.010815981,0.009924742,0.018638378,-0.007057682,-0.000103561,-0.003256818,-0.009398115,-0.002583824,-0.006982252,-0.006033412,-0.000765911,-0.002310094
28/07/2004,4.23E-05,0.002360839,-0.000184341,-0.00500936,0.002872881,-0.000204052,0.000724838,-0.000832531,0.001566076,9.54E-05,-0.000511318,0.003063499,0.001147864,-0.002961322,0.002520693,-0.001006826,-0.006547808
29/07/2004,-0.002554165,0.007417679,0.005391134,0.018161795,0.006266534,0.005493541,0.004863141,0.0118395,0.000963044,9.54E-05,0.000227098,0.002759234,-0.00077532,0.003805238,0.006463866,0.001703504,-6.83E-06
30/07/2004,0.009020306,0.004538575,0,0.006181408,-0.000888641,0.003177309,0.00117968,0.005483184,0.006849668,9.54E-05,0.002956565,0.005502321,2.41E-05,0.007118633,0.005740902,0.003615622,0.010579278
31/07/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
01/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
02/08/2004,-0.005892206,-0.000122114,0.005736334,-0.004037263,0.003204413,0.001816874,0.004446398,-0.00363492,0.000988162,0.000194788,0.001887237,0.001073414,0.000235951,0.002047847,-0.000288975,0.000761619,0.000248663
03/08/2004,0.001458688,0.003328229,-0.010298601,-0.018680795,-0.00213062,-0.005342223,-0.006256642,-0.01432477,0.002391805,-4.10E-06,0.00169382,0.002060501,0.000513242,-0.001103914,0.002631484,0.00048369,-0.001411684
04/08/2004,-0.002348439,-0.009578724,0.001112798,-0.005748362,-0.002667205,-0.00916564,-0.00079204,-0.000833918,-0.000596234,9.53E-05,0.00014593,-0.000587912,0.000587793,0.002670445,0.001508631,0.000756496,0.001399999
05/08/2004,0.008108454,-3.61E-05,-0.016894254,-0.022578675,-0.015519612,-0.01774509,-0.016282485,-0.018435043,0.002985272,-4.10E-06,0.001000916,0.003037587,0.000420868,0.00183669,0.002160198,0.001808385,-0.001667112
06/08/2004,-0.004866595,-0.001407641,-0.014354174,-0.024209915,-0.012682948,-0.016936227,-0.015426161,-0.020953822,0.013692305,0.000393555,0.007955799,0.010648784,0.00255619,0.008982661,0.01055912,0.004489033,0.020845159
07/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
08/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
09/08/2004,0.003194374,-0.008103178,-0.000387441,-0.003978306,0.001467168,0.003111406,0.001203844,-0.003181265,-0.003288937,-4.10E-06,0.000642866,-0.000579357,0.000954195,0.000181437,0.001012024,-8.77E-05,-6.83E-06
10/08/2004,0.001241735,0.006904614,0.011118542,0.015402122,0.011179358,0.015347199,0.01298549,0.01566731,-0.004124451,-0.000103472,-0.000625178,-0.003868696,-0.000464546,-0.003269658,0.000649795,0.000836095,0.001246302
11/08/2004,-0.009098639,-0.008304816,-0.003216957,-0.002809188,-0.003443187,0.000233032,-0.002463801,-0.001333966,0.003431917,9.53E-05,-0.000465777,0.003980082,-5.06E-05,-0.000728876,-0.001299747,-0.00210406,-0.014149509
12/08/2004,0.00230841,-0.001475852,-0.006846784,-0.018402943,-0.010002692,-0.006520286,-0.011652753,-0.01439618,0.001296321,9.53E-05,0.000114335,0.005706037,-0.000643455,0.00136731,0.002668953,0.001377376,0.000754881
13/08/2004,0.002870099,0.002143312,0.000569437,-0.000381638,0.002021477,-0.000540409,0.001591709,-0.000193883,0.001767399,-4.10E-06,0.001870339,0.003847313,0.000477256,0.004007585,0.004886257,0.001257509,0.006589643
14/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
15/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
16/08/2004,0.000771102,0.003805184,0.008999575,0.018564226,0.010264306,0.011386836,0.013685119,0.017126411,-0.001058112,9.53E-05,-0.001332162,-0.004981779,0.000234778,-0.000997678,-0.001245572,-0.001622708,0.012343516
17/08/2004,0.004524953,0.002340309,0.007588178,0.008830883,0.006896922,0.000465515,0.002283818,0.006278398,0.004707064,9.53E-05,0.001283139,0.00105942,0.00074278,0.005447157,0.004586243,0.001079916,-0.000878236
18/08/2004,0.004358905,0.000399624,0.01223326,0.027193318,0.009910782,0.012884026,0.012625984,0.021364563,-0.003280077,9.52E-05,0.00061711,-0.003943123,0.003006461,-0.002889179,0.0007605,-0.000803923,0.002858856
19/08/2004,0.014523,0.010402775,-0.004092377,-0.007796619,-0.002141644,-0.003687305,-0.00356084,-0.008514734,0.002468439,9.52E-05,0.000840483,0.006082771,0.001991815,0.003531936,-0.00036787,0.000792606,0.010056531
20/08/2004,0.001110779,-0.002278092,0.004294292,0.021563156,0.005902162,0.010907915,0.006522908,0.017737,-0.001992906,-0.000103423,0.000234686,-0.00115224,0.00249715,-0.003610061,0.003899682,0.000953978,0.009956269
21/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
22/08/2004,-3.01E-06,-1.37E-06,0,0,0,-4.10E-06,-8.20E-07,0,0,-4.10E-06,-1.64E-06,0,-1.34E-05,0,-1.07E-05,-2.19E-06,-6.83E-06
23/08/2004,-0.001123145,0.002332417,-0.000928909,-0.005008466,-0.00266706,-0.003127227,-0.002340879,-0.003669411,-0.003406922,9.52E-05,-0.001044351,-0.004418901,0.001248815,-0.001902455,-0.00078866,-0.003134469,0.000114957
24/08/2004,0.001594825,-0.00508924,-0.001675067,-0.000360445,0,0.001442071,0.000480413,0.002762194,0.000942856,-4.10E-06,-0.000288164,-0.00183381,0.001558393,-0.000907074,0.002630512,0.000439978,-0.010722856
